frame,si,ti
966,117.2128,3.2348
967,117.2873,3.7946
968,117.392,4.2848
969,117.426,3.8751
970,117.4599,4.0102
971,117.6868,6.0753
972,117.7977,6.3574
973,117.9325,6.5308
974,117.9442,1.0456
975,117.9609,1.1345
976,117.9602,1.0243
977,117.957,1.391
978,117.9541,0.8916
979,117.9536,0.4722
980,117.9555,0.6164
981,117.9525,0.755
982,117.9837,1.0336
983,118.0058,1.4712
984,118.0081,0.4181
985,118.0074,0.5749
986,118.0094,0.4545
987,118.0089,0.7001
988,118.0087,0.0382
989,118.0089,0.4932
990,118.0122,0.4249
991,118.0131,0.5132
992,118.0115,1.1398
993,118.0132,0.7778
994,118.0142,0.0588
995,118.0169,0.5137
996,118.0137,0.5556
997,118.011,0.52
998,118.0142,1.4059
999,118.0143,1.3804
1000,118.0113,1.3491
1001,118.0111,1.3601
1002,118.0102,1.3113
1003,118.0195,1.3529
1004,118.0303,1.7058
1005,118.0356,1.225
1006,118.0386,1.2935
1007,118.0423,1.3248
1008,118.0422,1.2446
1009,118.0425,1.3298
1010,118.0442,1.2948
1011,118.0429,1.319
1012,118.0449,1.261
1013,118.049,1.2814
1014,118.0474,1.3203
1015,118.03,1.5759
1016,118.0219,1.7545
1017,118.0208,1.9773
1018,118.0243,1.677
1019,118.0509,1.6708
1020,118.0505,1.3127
1021,118.0508,1.3492
1022,118.0534,1.3086
1023,118.0521,1.2805
1024,118.0544,1.2957
1025,118.0544,1.3024
1026,118.039,1.3833
1027,118.0114,1.6756
1028,117.9904,1.8234
1029,117.9832,1.9214
1030,118.0025,1.9779
1031,117.9677,1.8822
1032,117.9778,1.8145
1033,117.992,1.9251
1034,117.9742,1.7662
1035,117.9942,1.7725
1036,117.9846,1.7507
1037,118.0063,1.3195
1038,118.0466,1.3496
1039,118.0453,0.9497
1040,118.0447,0.8989
1041,118.0315,0.6917
1042,118.0242,0.4002
1043,118.022,0.9956
1044,118.0222,0.9908
1045,118.0247,0.9966
1046,118.0234,1.012
1047,118.0243,1.0143
1048,118.0191,1.2709
1049,118.0223,1.2617
1050,118.0238,1.2617
1051,118.028,1.3051
1052,118.0264,1.3784
1053,118.0409,1.4525
1054,118.0694,1.4745
1055,118.0648,1.5328
1056,118.067,1.3989
1057,118.0668,1.4426
1058,118.0361,1.6091
1059,118.0349,1.4292
1060,118.0352,1.3902
1061,118.0406,1.4278
1062,118.0427,1.4257
1063,118.0432,1.442
1064,118.0437,1.5465
1065,118.0456,1.4495
1066,118.0391,1.4889
1067,118.0379,1.4714
1068,118.0386,1.6019
1069,118.0378,1.4153
1070,118.0367,1.5968
1071,118.0387,1.7181
1072,118.036,1.4061
1073,118.037,1.5381
1074,118.0336,1.5305
1075,118.0393,1.5889
1076,118.0385,1.6523
1077,118.0355,1.5861
1078,118.035,1.5983
1079,118.0351,1.4779
1080,118.0358,1.8441
1081,118.0367,1.5916
1082,118.0373,1.6962
1083,118.0349,1.5693
1084,118.033,1.5719
1085,118.0291,1.6035
1086,118.0335,1.5674
1087,118.0328,1.577
1088,118.0361,1.7355
1089,118.0332,1.5534
1090,118.0294,1.5514
1091,118.037,1.8718
1092,118.0385,1.0404
1093,118.0414,1.0675
1094,118.0392,1.0569
1095,118.0383,1.0285
1096,118.0393,1.0321
1097,118.0412,1.0466
1098,118.04,0.9802
1099,118.0396,1.0379
1100,118.0396,1.4929
1101,118.0399,0.8424
1102,118.0376,0.9809
1103,118.0359,1.0811
1104,118.0379,0.9862
1105,118.0383,0.883
1106,118.0365,1.0526
1107,118.038,0.987
1108,118.0397,1.0978
1109,118.0397,0.9104
1110,118.0415,1.0408
1111,118.0407,1.0124
1112,118.0432,1.0964
1113,118.0394,1.0331
1114,118.0445,1.0739
1115,118.0413,1.6041
1116,118.0412,1.8283
1117,118.0394,1.8278
1118,118.0416,1.8046
1119,118.0396,1.8586
1120,118.0421,1.8614
1121,118.0383,1.8669
1122,118.0429,1.8481
1123,118.0394,1.8868
1124,118.0422,2.4421
1125,118.0482,2.4256
1126,118.0307,2.6322
1127,118.0326,2.2238
1128,118.0829,2.422
1129,118.1633,2.795
1130,118.1845,2.8321
1131,118.2209,2.8144
1132,118.1967,3.2874
1133,118.2442,3.9264
1134,118.269,3.9732
1135,118.3589,4.0876
1136,118.5294,5.6582
1137,118.7044,7.0913
1138,118.9061,8.1774
1139,118.9882,7.096
1140,119.05,6.1453
1141,119.0949,5.5154
1142,119.0921,0.4509
1143,119.0939,0.3722
1144,119.0943,0.4758
1145,119.0943,0.4485
1146,119.0937,0.4409
1147,119.0993,0.4372
1148,119.0933,0.5214
1149,119.0991,0.4625
1150,119.0965,0.4634
1151,119.1136,0.5564
1152,119.1439,0.7784
1153,119.148,1.156
1154,119.1549,1.0332
1155,119.1569,1.1926
1156,119.1838,1.2614
1157,119.1647,1.38
1158,119.1603,1.484
1159,119.1589,1.4842
1160,119.1569,1.5166
1161,119.1565,1.3934
1162,119.154,0.461
1163,119.1536,0.4378
1164,119.161,0.5054
1165,119.1692,0.4367
1166,119.1751,0.4518
1167,119.1761,1.1059
